Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp,doy_sin,doy_cos,month_sin,month_cos,season_春,season_夏,season_秋,season_冬,season,month,Tmean,Trange,Prcp_cum7,Prcp_cum30,Tmean_roll7,melt_index,Discharge_lag1,Discharge_lag2,Discharge_lag3,Discharge_lag7,Discharge_lag14,Discharge_lag30,Prcp_lag1,Prcp_lag2,Prcp_lag3,Prcp_lag7,Prcp_lag14,Prcp_lag30,Tmax_lag1,Tmax_lag2,Tmax_lag3,Tmax_lag7,Tmax_lag14,Tmax_lag30,Tmin_lag1,Tmin_lag2,Tmin_lag3,Tmin_lag7,Tmin_lag14,Tmin_lag30,Vp_lag1,Vp_lag2,Vp_lag3,Vp_lag7,Vp_lag14,Vp_lag30,Srad_lag1,Srad_lag2,Srad_lag3,Srad_lag7,Srad_lag14,Srad_lag30,Discharge_roll3_mean,Discharge_roll3_std,Discharge_roll3_max,Discharge_roll7_mean,Discharge_roll7_std,Discharge_roll7_max,Discharge_roll14_mean,Discharge_roll14_std,Discharge_roll14_max,Discharge_roll30_mean,Discharge_roll30_std,Discharge_roll30_max,Prcp_roll3_mean,Prcp_roll3_std,Prcp_roll3_max,Prcp_roll7_mean,Prcp_roll7_std,Prcp_roll7_max,Prcp_roll14_mean,Prcp_roll14_std,Prcp_roll14_max,Prcp_roll30_mean,Prcp_roll30_std,Prcp_roll30_max
2001-04-11,1880.0,47001.61,0.0,569.99,0.0,8.25,-6.28,379.42,0.986146248341595,-0.16587819893463143,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,0.9849999999999999,14.530000000000001,1.86,87.93,0.8664285714285713,6.9399999999999995,1290.0,1020.0,892.0,373.0,381.0,144.0,0.0,1.86,0.0,0.0,0.0,1.69,7.31,1.22,7.56,2.78,-1.9,1.83,0.59,-2.16,-4.96,-6.16,-11.63,-12.76,640.0,525.35,425.82,388.28,255.9,232.24,336.84,185.15,522.34,419.3,383.06,362.93,1396.6666666666667,439.8105652816146,1880.0,966.8571428571429,496.4683368794129,1880.0,676.8571428571429,452.27201773046795,1880.0,482.9,375.62383512929966,1880.0,0.6200000000000024,1.073871500692704,1.86,0.26571428571428574,0.7030139197971627,1.86,2.214285714285714,7.765586524270662,29.14,2.931,8.26077367588157,33.86
2001-04-12,2610.0,47347.21,0.0,615.68,0.0,13.27,-5.83,386.27,0.9831469737221499,-0.1828169249850199,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,3.7199999999999998,19.1,1.86,83.17,1.297142857142857,9.954999999999998,1880.0,1290.0,1020.0,425.0,369.0,144.0,0.0,0.0,1.86,0.0,0.0,4.76,8.25,7.31,1.22,8.42,1.21,-0.52,-6.28,0.59,-2.16,-7.01,-12.98,-12.6,379.42,640.0,525.35,364.84,228.84,235.63,569.99,336.84,185.15,564.82,493.49,281.26,1926.6666666666667,661.2362159873984,2610.0,1279.0,730.6574664870907,2610.0,836.9285714285714,676.1141760981563,2610.0,565.1,534.9412052772249,2610.0,0.0,0.0,0.0,0.26571428571428574,0.7030139197971627,1.86,2.214285714285714,7.765586524270662,29.14,2.7723333333333335,8.270140174492033,33.86
2001-04-13,2960.0,47347.21,13.61,218.88,0.0,4.32,-1.29,559.97,0.9798567700958665,-0.1997015525660636,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,1.5150000000000001,5.61,15.469999999999999,82.49,1.5171428571428571,11.469999999999999,2610.0,1880.0,1290.0,552.0,369.0,149.0,0.0,0.0,0.0,0.0,0.0,14.29,13.27,8.25,7.31,8.0,3.93,-1.58,-5.83,-6.28,0.59,-8.05,-10.94,-8.68,386.27,379.42,640.0,333.24,270.22,318.16,615.68,569.99,336.84,570.07,501.66,177.52,2483.3333333333335,551.0293398117138,2960.0,1623.0,882.4248787668373,2960.0,1022.0,866.0986797570654,2960.0,658.8,684.7530841163829,2960.0,4.536666666666669,7.857737163670807,13.61,2.21,5.074495048770863,13.61,3.186428571428571,8.300531592932755,29.14,2.7496666666666667,8.238354992867553,33.86
2001-04-14,2930.0,47692.81,5.12,383.06,0.0,8.04,-2.36,518.51,0.9762766110869321,-0.21652708524481437,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,2.84,10.399999999999999,20.59,87.43,1.977142857142857,14.309999999999999,2960.0,2610.0,1880.0,709.0,398.0,152.0,13.61,0.0,0.0,0.0,29.14,0.18,4.32,13.27,8.25,7.23,0.33,2.34,-1.29,-5.83,-6.28,-7.99,-5.51,-4.12,559.97,386.27,379.42,340.44,410.28,452.22,218.88,615.68,569.99,565.61,190.13,217.11,2833.3333333333335,193.993127026019,2960.0,1940.2857142857142,898.1651136781993,2960.0,1202.857142857143,982.3366066635286,2960.0,751.4,793.11644577056,2960.0,6.243333333333336,6.874186012418731,13.61,2.9414285714285713,5.071851826737543,13.61,1.4707142857142852,3.7685346352001754,13.61,2.9143333333333334,8.234590910984245,33.86
2001-04-15,2480.0,47692.81,0.0,377.57,0.0,4.22,-3.31,478.83,0.9724075561219968,-0.23328854407545518,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,0.45499999999999985,7.529999999999999,20.59,87.43,1.8564285714285713,13.464999999999998,2930.0,2960.0,2610.0,892.0,429.0,155.0,5.12,13.61,0.0,0.0,0.0,0.0,8.04,4.32,13.27,7.56,-0.78,2.08,-2.36,-1.29,-5.83,-4.96,-5.3,-8.72,518.51,559.97,386.27,425.82,414.54,320.25,383.06,218.88,615.68,522.34,209.14,351.05,2790.0,268.8865931949747,2960.0,2167.1428571428573,782.3408099141602,2960.0,1349.357142857143,1010.5815239175527,2960.0,828.9,844.743476671653,2960.0,6.243333333333336,6.874186012418732,13.61,2.9414285714285713,5.071851826737543,13.61,1.4707142857142852,3.7685346352001754,13.61,2.9143333333333334,8.234590910984245,33.86
2001-04-16,2300.0,48038.43,0.0,546.92,0.0,8.17,-4.58,438.55,0.9682507501166718,-0.2499809690726521,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,1.795,12.75,18.73,87.43,2.18,15.26,2480.0,2930.0,2960.0,1020.0,393.0,161.0,0.0,5.12,13.61,1.86,0.0,0.0,4.22,8.04,4.32,1.22,-1.17,1.56,-3.31,-2.36,-1.29,-2.16,-5.43,-11.12,478.83,518.51,559.97,525.35,410.1,260.74,377.57,383.06,218.88,185.15,207.95,400.59,2570.0,324.49961479175875,2930.0,2350.0,597.2157622389651,2960.0,1485.5714285714287,1000.2275675131099,2960.0,900.2,876.1138486875263,2960.0,1.706666666666669,2.9560333782508885,5.12,2.6757142857142857,5.1854021288705505,13.61,1.4707142857142852,3.7685346352001754,13.61,2.9143333333333334,8.234590910984245,33.86
2001-04-17,2560.0,48038.43,0.0,579.74,0.0,9.73,-4.66,433.42,0.9638074231367307,-0.26659942067929354,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,2.535,14.39,18.73,87.43,1.9778571428571428,13.844999999999999,2300.0,2480.0,2930.0,1290.0,377.0,170.0,0.0,0.0,5.12,0.0,0.0,0.0,8.17,4.22,8.04,7.31,1.16,5.58,-4.58,-3.31,-2.36,0.59,-6.24,-9.33,438.55,478.83,518.51,640.0,388.46,305.5,546.92,377.57,383.06,336.84,349.59,442.75,2446.6666666666665,133.16656236958715,2560.0,2531.4285714285716,371.9510976561579,2960.0,1641.5,984.1431845480173,2960.0,979.8666666666667,915.2167534235414,2960.0,0.0,0.0,0.0,2.6757142857142857,5.1854021288705505,13.61,1.4707142857142852,3.7685346352001754,13.61,2.9143333333333334,8.234590910984245,33.86
2001-04-18,2620.0,48383.99,0.0,571.84,0.0,9.52,-4.47,439.95,0.9590788900341131,-0.28313898122818354,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,2.525,13.989999999999998,18.73,87.43,2.197857142857143,15.385,2560.0,2300.0,2480.0,1880.0,373.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,8.17,4.22,8.25,2.78,3.52,-4.66,-4.58,-3.31,-6.28,-6.16,-5.62,433.42,438.55,478.83,379.42,388.28,409.54,579.74,546.92,377.57,569.99,419.3,325.57,2493.3333333333335,170.09801096230703,2620.0,2637.1428571428573,236.4116667816501,2960.0,1802.0,943.7534717205651,2960.0,1061.0,949.652640669753,2960.0,0.0,0.0,0.0,2.6757142857142857,5.1854021288705505,13.61,1.4707142857142852,3.7685346352001754,13.61,2.9143333333333334,8.234590910984245,33.86
2001-04-19,1970.0,48384.63,0.0,450.99,0.0,4.22,-4.98,423.12,0.9540665500578387,-0.2995947563972602,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,-0.38000000000000034,9.2,18.73,87.43,1.612142857142857,11.665,2620.0,2560.0,2300.0,2610.0,425.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,9.73,8.17,13.27,8.42,5.54,-4.47,-4.66,-4.58,-5.83,-7.01,-5.53,439.95,433.42,438.55,386.27,364.84,410.24,571.84,579.74,546.92,615.68,564.82,383.03,2383.3333333333335,359.21210076128165,2620.0,2545.714285714286,346.69184890222016,2960.0,1912.357142857143,856.6621816133807,2960.0,1119.3,949.9923466116398,2960.0,0.0,0.0,0.0,2.6757142857142857,5.1854021288705505,13.61,1.4707142857142852,3.7685346352001754,13.61,2.9143333333333334,8.234590910984245,33.86
2001-04-20,1760.0,48729.61,0.0,561.39,0.0,5.43,-7.56,342.47,0.9487718864399473,-0.31596187665790293,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,-1.065,12.989999999999998,5.12,87.43,1.2435714285714285,10.15,1970.0,2620.0,2560.0,2960.0,552.0,278.0,0.0,0.0,0.0,13.61,0.0,0.0,4.22,9.52,9.73,4.32,8.0,9.86,-4.98,-4.47,-4.66,-1.29,-8.05,-8.56,423.12,439.95,433.42,559.97,333.24,320.31,450.99,571.84,579.74,218.88,570.07,509.4,2116.6666666666665,448.36740886613643,2620.0,2374.285714285714,400.24397321538765,2930.0,1998.642857142857,765.039929289051,2960.0,1168.7,943.2441871285105,2960.0,0.0,0.0,0.0,0.7314285714285714,1.9351781018072438,5.12,1.4707142857142852,3.7685346352001754,13.61,2.9143333333333334,8.234590910984245,33.86
2001-04-21,2350.0,48738.8,0.0,632.95,0.0,11.23,-6.84,358.88,0.9431964659565866,-0.33223549871590435,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,2.1950000000000003,18.07,0.0,86.80000000000001,1.1514285714285715,9.505,1760.0,1970.0,2620.0,2930.0,709.0,377.0,0.0,0.0,0.0,5.12,0.0,0.63,5.43,4.22,9.52,8.04,7.23,7.67,-7.56,-4.98,-4.47,-2.36,-7.99,-7.33,342.47,423.12,439.95,518.51,340.44,358.65,561.39,450.99,571.84,383.06,565.61,454.86,2026.6666666666667,299.05406423142466,2350.0,2291.4285714285716,317.51265441598963,2620.0,2115.8571428571427,672.3462772139952,2960.0,1234.4666666666667,954.8515224290412,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4707142857142852,3.7685346352001754,13.61,2.8933333333333335,8.24141782802522,33.86
2001-04-22,4300.0,49075.17,0.0,634.05,0.0,16.11,-3.2,454.32,0.9373419384643772,-0.3484108069446808,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,6.455,19.31,0.0,52.94,2.0085714285714285,15.505,2350.0,1760.0,1970.0,2480.0,892.0,528.0,0.0,0.0,0.0,0.0,0.0,33.86,11.23,5.43,4.22,4.22,7.56,2.55,-6.84,-7.56,-4.98,-3.31,-4.96,-2.77,358.88,342.47,423.12,478.83,425.82,498.72,632.95,561.39,450.99,377.57,522.34,156.41,2803.3333333333335,1329.2980603812423,4300.0,2551.4285714285716,829.7073494397213,4300.0,2359.285714285714,799.9852333802006,4300.0,1360.2,1096.4619401542839,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4707142857142852,3.7685346352001754,13.61,1.7646666666666666,5.815936330660682,29.14
2001-04-23,6830.0,49125.64,0.0,601.64,0.0,17.86,0.65,596.36,0.9312100364121947,-0.3644830148102912,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,9.254999999999999,17.21,0.0,49.73,3.0742857142857143,22.965,4300.0,2350.0,1760.0,2300.0,1020.0,636.0,0.0,0.0,0.0,0.0,1.86,3.21,16.11,11.23,5.43,8.17,1.22,0.37,-3.2,-6.84,-7.56,-4.58,-2.16,-3.13,454.32,358.88,342.47,438.55,525.35,487.81,634.05,632.95,561.39,546.92,185.15,130.3,4493.333333333333,2246.248724726034,6830.0,3198.5714285714284,1800.0872994703027,6830.0,2774.285714285714,1361.6207214239166,6830.0,1566.6666666666667,1473.6773926037083,6830.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3378571428571424,3.7864986436049333,13.61,1.6576666666666666,5.817956557567881,29.14
2001-04-24,7270.0,49420.8,0.0,608.72,0.0,19.29,1.29,617.88,0.9248025743285089,-0.38044736628785164,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,10.29,18.0,0.0,49.73,4.182142857142857,30.72,6830.0,4300.0,2350.0,2560.0,1290.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,16.11,11.23,9.73,7.31,2.63,0.65,-3.2,-6.84,-4.66,0.59,-7.43,596.36,454.32,358.88,433.42,640.0,346.24,601.64,634.05,632.95,579.74,336.84,384.15,6133.333333333333,1602.8828195889225,7270.0,3871.4285714285716,2325.277249214443,7270.0,3201.4285714285716,1744.3573078880406,7270.0,1789.5666666666666,1791.2614065057007,7270.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3378571428571424,3.7864986436049333,13.61,1.6576666666666666,5.817956557567881,29.14
2001-04-25,7590.0,49538.05,1.58,624.54,0.0,24.08,0.57,560.18,0.9181214482844364,-0.39629913726891813,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,12.325,23.509999999999998,1.58,51.31,5.582142857142857,40.519999999999996,7270.0,6830.0,4300.0,2620.0,1880.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29,17.86,16.11,9.52,8.25,-0.65,1.29,0.65,-3.2,-4.47,-6.28,-17.35,617.88,596.36,454.32,439.95,379.42,161.75,608.72,601.64,634.05,571.84,569.99,522.63,7230.0,381.5756805667801,7590.0,4581.428571428572,2619.621019482453,7590.0,3609.285714285714,2052.0288807598495,7590.0,2026.6,2061.902395763478,7590.0,0.5266666666666691,0.9122134253196087,1.58,0.22571428571428573,0.5971838673545791,1.58,1.4507142857142852,3.767052437375154,13.61,1.7103333333333335,5.809578584831547,29.14
2001-04-26,4210.0,49766.37,0.0,573.81,0.0,9.29,-5.44,405.7,0.9111686353326631,-0.41203363695942635,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,1.9249999999999994,14.73,1.58,51.31,5.911428571428571,42.445,7590.0,7270.0,6830.0,1970.0,2610.0,411.0,1.58,0.0,0.0,0.0,0.0,0.0,24.08,19.29,17.86,4.22,13.27,0.49,0.57,1.29,0.65,-4.98,-5.83,-16.31,560.18,617.88,596.36,423.12,386.27,176.16,624.54,608.72,601.64,450.99,615.68,520.63,6356.666666666667,1865.9403348803346,7590.0,4901.428571428572,2372.6246266629746,7590.0,3723.5714285714284,2036.5906923954162,7590.0,2153.233333333333,2075.86953419248,7590.0,0.5266666666666691,0.9122134253196086,1.58,0.22571428571428573,0.5971838673545791,1.58,1.4507142857142852,3.767052437375154,13.61,1.7103333333333335,5.809578584831547,29.14
2001-04-27,3170.0,49883.64,0.0,623.5,0.0,13.52,-5.04,404.03,0.9039461929224011,-0.42764620926777464,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,4.24,18.56,1.58,51.31,6.6692857142857145,46.685,4210.0,7590.0,7270.0,1760.0,2960.0,381.0,0.0,1.58,0.0,0.0,13.61,0.0,9.29,24.08,19.29,5.43,4.32,-1.9,-5.44,0.57,1.29,-7.56,-1.29,-11.63,405.7,560.18,617.88,342.47,559.97,255.9,573.81,624.54,608.72,561.39,218.88,383.06,4990.0,2310.9305485020536,7590.0,5102.857142857143,2106.392763990248,7590.0,3738.5714285714284,2031.3006713882635,7590.0,2246.2,2056.122185420728,7590.0,0.5266666666666691,0.9122134253196086,1.58,0.22571428571428573,0.5971838673545791,1.58,0.4785714285714281,1.4006693847138747,5.12,1.7103333333333335,5.809578584831547,29.14
2001-04-28,2890.0,50112.02,0.0,606.24,0.0,15.09,-2.29,491.71,0.8964562582905575,-0.44313223418263453,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,6.4,17.38,1.58,51.31,7.2700000000000005,50.89,3170.0,4210.0,7590.0,2350.0,2930.0,369.0,0.0,0.0,1.58,0.0,5.12,0.0,13.52,9.29,24.08,11.23,8.04,1.21,-5.04,-5.44,0.57,-6.84,-2.36,-12.98,404.03,405.7,560.18,358.88,518.51,228.84,623.5,573.81,624.54,632.95,383.06,493.49,3423.3333333333335,695.5094056397334,4210.0,5180.0,1995.7538258345728,7590.0,3735.714285714286,2032.5532040939345,7590.0,2330.233333333333,2028.0810138775457,7590.0,0.0,0.0,0.0,0.22571428571428573,0.5971838673545791,1.58,0.11285714285714235,0.42227276222165067,1.58,1.7103333333333335,5.809578584831547,29.14
2001-04-29,2320.0,50229.28,0.0,473.24,0.0,8.28,-2.93,485.75,0.8887010478292915,-0.45848712914008766,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,2.675,11.209999999999999,1.58,51.31,6.7299999999999995,47.11,2890.0,3170.0,4210.0,4300.0,2480.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09,13.52,9.29,16.11,4.22,3.93,-2.29,-5.04,-5.44,-3.2,-3.31,-10.94,491.71,404.03,405.7,454.32,478.83,270.22,606.24,623.5,573.81,634.05,377.57,501.66,2793.3333333333335,433.16663460305364,3170.0,4897.142857142857,2263.601218454893,7590.0,3724.285714285714,2040.5908431165178,7590.0,2395.266666666667,1994.0173784967685,7590.0,0.0,0.0,0.0,0.22571428571428573,0.5971838673545791,1.58,0.11285714285714235,0.42227276222165067,1.58,1.7103333333333335,5.809578584831547,29.14
2001-04-30,2020.0,50457.61,0.0,520.16,0.0,11.1,-1.69,539.49,0.8806828564301475,-0.47370635037968,0.8660254037844387,-0.4999999999999998,1,0,0,0,春,4,4.705,12.79,1.58,22.169999999999998,6.079999999999999,42.559999999999995,2320.0,2890.0,3170.0,6830.0,2300.0,398.0,0.0,0.0,0.0,0.0,0.0,29.14,8.28,15.09,13.52,17.86,8.17,0.33,-2.93,-2.29,-5.04,0.65,-4.58,-5.51,485.75,491.71,404.03,596.36,438.55,410.28,473.24,606.24,623.5,601.64,546.92,190.13,2410.0,441.9275958796894,2890.0,4210.0,2308.68649524645,7590.0,3704.285714285714,2056.9309262016623,7590.0,2449.3333333333335,1959.6895308878045,7590.0,0.0,0.0,0.0,0.22571428571428573,0.5971838673545791,1.58,0.11285714285714235,0.42227276222165067,1.58,0.739,2.6328093687948204,13.61
2001-05-01,2250.0,50508.05,0.0,492.24,0.0,14.64,2.34,711.17,0.8724040568049612,-0.48878539428899265,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,8.49,12.3,1.58,22.169999999999998,5.822857142857143,40.76,2020.0,2320.0,2890.0,7270.0,2560.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,8.28,15.09,19.29,9.73,-0.78,-1.69,-2.93,-2.29,1.29,-4.66,-5.3,539.49,485.75,491.71,617.88,433.42,414.54,520.16,473.24,606.24,608.72,579.74,209.14,2196.6666666666665,156.95009822658741,2320.0,3492.8571428571427,1951.8428410582856,7590.0,3682.1428571428573,2071.811465180348,7590.0,2510.0333333333333,1922.8082997197778,7590.0,0.0,0.0,0.0,0.22571428571428573,0.5971838673545791,1.58,0.11285714285714235,0.42227276222165067,1.58,0.739,2.6328093687948204,13.61
2001-05-02,3030.0,50803.2,0.0,630.75,0.0,24.63,2.7,621.17,0.8638670987837349,-0.503719798736334,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,13.665,21.93,0.0,22.169999999999998,6.014285714285713,42.099999999999994,2250.0,2020.0,2320.0,7590.0,2620.0,393.0,0.0,0.0,0.0,1.58,0.0,0.0,14.64,11.1,8.28,24.08,9.52,-1.17,2.34,-1.69,-2.93,0.57,-4.47,-5.43,711.17,539.49,485.75,560.18,439.95,410.1,492.24,520.16,473.24,624.54,571.84,207.95,2433.3333333333335,529.3706955747884,3030.0,2841.4285714285716,743.3354687135708,4210.0,3711.4285714285716,2058.4977985932314,7590.0,2597.9333333333334,1882.5450845603398,7590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285714285714235,0.42227276222165067,1.58,0.739,2.6328093687948204,13.61
2001-05-03,3250.0,50812.41,0.0,635.92,0.0,28.85,4.44,669.09,0.8550745085896932,-0.518505144391157,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,16.645,24.41,0.0,22.169999999999998,8.117142857142857,56.82,3030.0,2250.0,2020.0,4210.0,1970.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,24.63,14.64,11.1,9.29,4.22,1.16,2.7,2.34,-1.69,-5.44,-4.98,-6.24,621.17,711.17,539.49,405.7,423.12,388.46,630.75,492.24,520.16,573.81,450.99,349.59,2843.3333333333335,525.4839039716966,3250.0,2704.285714285714,496.24782595182205,3250.0,3802.8571428571427,2002.8765028613914,7590.0,2693.7,1838.222645139442,7590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285714285714235,0.42227276222165067,1.58,0.739,2.6328093687948204,13.61
2001-05-04,2870.0,51148.82,0.0,587.27,0.0,29.19,8.97,941.45,0.8460288880917339,-0.533137056031809,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,19.080000000000002,20.22,0.0,22.169999999999998,10.237142857142857,71.66,3250.0,3030.0,2250.0,3170.0,1760.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,28.85,24.63,14.64,13.52,5.43,2.78,4.44,2.7,2.34,-5.04,-7.56,-6.16,669.09,621.17,711.17,404.03,342.47,388.28,635.92,630.75,492.24,623.5,561.39,419.3,3050.0,190.78784028339402,3250.0,2661.4285714285716,461.02887008041506,3250.0,3882.1428571428573,1936.6631833424924,7590.0,2776.9333333333334,1785.2886549824916,7590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285714285714235,0.42227276222165067,1.58,0.739,2.6328093687948204,13.61
2001-05-05,2070.0,51149.46,0.88,527.9,0.0,23.05,7.44,908.72,0.8367329140344921,-0.5476112038402312,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,15.245000000000001,15.61,0.88,23.05,11.500714285714285,80.505,2870.0,3250.0,3030.0,2890.0,2350.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,29.19,28.85,24.63,15.09,11.23,8.42,8.97,4.44,2.7,-2.29,-6.84,-7.01,941.45,669.09,621.17,491.71,358.88,364.84,587.27,635.92,630.75,606.24,632.95,564.82,2730.0,602.3288138550254,3250.0,2544.285714285714,496.113466284253,3250.0,3862.1428571428573,1955.0611974345654,7590.0,2831.766666666667,1735.117757771308,7590.0,0.2933333333333357,0.5080682368868706,0.88,0.12571428571428572,0.33260873624811993,0.88,0.1757142857142852,0.4672787717727694,1.58,0.7683333333333333,2.6291916724679276,13.61
2001-05-06,1450.0,51494.41,0.0,509.27,0.0,11.37,-2.4,503.3,0.8271893372462497,-0.5619233046832195,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,4.484999999999999,13.77,0.88,23.05,11.759285714285713,82.315,2070.0,2870.0,3250.0,2320.0,4300.0,552.0,0.88,0.0,0.0,0.0,0.0,0.0,23.05,29.19,28.85,8.28,16.11,8.0,7.44,8.97,4.44,-2.93,-3.2,-8.05,908.72,941.45,669.09,485.75,454.32,333.24,527.9,587.27,635.92,473.24,634.05,570.07,2130.0,711.8988692223088,2870.0,2420.0,647.533782902487,3250.0,3658.5714285714284,2051.940384284917,7590.0,2861.7,1701.8594121197814,7590.0,0.2933333333333357,0.5080682368868706,0.88,0.12571428571428572,0.33260873624811993,0.88,0.1757142857142852,0.4672787717727694,1.58,0.7683333333333333,2.6291916724679276,13.61
2001-05-07,1110.0,51494.41,0.0,588.2,0.0,15.66,-2.57,453.12,0.8174009818249189,-0.5760691233798758,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,6.545,18.23,0.88,23.05,12.022142857142857,84.155,1450.0,2070.0,2870.0,2020.0,6830.0,709.0,0.0,0.88,0.0,0.0,0.0,0.0,11.37,23.05,29.19,11.1,17.86,7.23,-2.4,7.44,8.97,-1.69,0.65,-7.99,503.3,908.72,941.45,539.49,596.36,340.44,509.27,527.9,587.27,520.16,601.64,565.61,1543.3333333333333,486.75798230058354,2070.0,2290.0,811.7470870494939,3250.0,3250.0,1938.2029742085226,7590.0,2875.0666666666666,1685.8683822584874,7590.0,0.2933333333333357,0.5080682368868706,0.88,0.12571428571428572,0.33260873624811993,0.88,0.1757142857142852,0.4672787717727694,1.58,0.7683333333333333,2.6291916724679276,13.61
2001-05-08,940.0,51834.94,0.0,634.06,0.0,21.07,-1.67,412.25,0.8073707443023492,-0.5900444739548627,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,9.7,22.740000000000002,0.88,23.05,12.195000000000002,85.36500000000001,1110.0,1450.0,2070.0,2250.0,7270.0,892.0,0.0,0.0,0.88,0.0,0.0,0.0,15.66,11.37,23.05,14.64,19.29,7.56,-2.57,-2.4,7.44,2.34,1.29,-4.96,453.12,503.3,908.72,711.17,617.88,425.82,588.2,509.27,527.9,492.24,608.72,522.34,1166.6666666666667,259.6792893808344,1450.0,2102.8571428571427,959.977678311922,3250.0,2797.8571428571427,1644.3337606713283,7590.0,2876.6666666666665,1683.9431011219147,7590.0,0.0,0.0,0.0,0.12571428571428572,0.33260873624811993,0.88,0.1757142857142852,0.4672787717727694,1.58,0.7683333333333333,2.6291916724679276,13.61
2001-05-09,790.0,51840.02,0.0,634.65,0.0,24.3,0.09,451.19,0.7971015927871943,-0.6038452208771035,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,12.195,24.21,0.88,21.19,11.985,83.895,940.0,1110.0,1450.0,3030.0,7590.0,1020.0,0.0,0.0,0.0,0.0,1.58,1.86,21.07,15.66,11.37,24.63,24.08,1.22,-1.67,-2.57,-2.4,2.7,0.57,-2.16,412.25,453.12,503.3,621.17,560.18,525.35,634.06,588.2,509.27,630.75,624.54,185.15,946.6666666666666,160.1041327803101,1110.0,1782.857142857143,972.6718234792664,3250.0,2312.1428571428573,996.6804794024898,4210.0,2869.0,1693.1858361863497,7590.0,0.0,0.0,0.0,0.12571428571428572,0.33260873624811993,0.88,0.06285714285714235,0.23518989288296901,0.88,0.7063333333333334,2.6244874485918346,13.61
2001-05-10,770.0,52028.15,0.0,606.39,0.0,23.73,1.94,531.84,0.7865965660866021,-0.6174672802835514,0.49999999999999994,-0.8660254037844387,1,0,0,0,春,5,12.835,21.79,0.88,21.19,11.440714285714288,80.08500000000001,790.0,940.0,1110.0,3250.0,4210.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,21.07,15.66,28.85,9.29,7.31,0.09,-1.67,-2.57,4.44,-5.44,0.59,451.19,412.25,453.12,669.09,405.7,640.0,634.65,634.06,588.2,635.92,573.81,336.84,833.3333333333334,92.91573243178551,940.0,1428.5714285714287,782.228197127256,2870.0,2066.4285714285716,913.3590341561885,3250.0,2851.6666666666665,1712.4595808637216,7590.0,0.0,0.0,0.0,0.12571428571428572,0.33260873624811993,0.88,0.06285714285714235,0.23518989288296901,0.88,0.7063333333333334,2.6244874485918346,13.61
